sales_id,product_id,customer_id,channel_id,order_date,qty,unit_price,discount_rate,sale_currency
25744,65,66,2,2025-08-11,16,236.83,0.0644259031560079,TRY
25745,66,54,2,2025-08-11,7,97.29,0.0289040817718638,EUR
25746,67,82,1,2025-08-11,4,209.49,0.1262615433917993,TRY
25747,68,25,2,2025-08-11,15,104.2,0.1679190487706028,TRY
25748,69,66,1,2025-08-11,12,379.41,0.0117326887217306,TRY
25749,70,35,3,2025-08-11,2,169.17,0.142646714541537,TRY
25750,71,24,2,2025-08-11,8,293.25,0.085005007207327,EUR
25751,72,83,2,2025-08-11,5,180.78,0.0193437152935093,TRY
25752,73,61,4,2025-08-11,2,392.0,0.1581116029546729,EUR
25753,74,108,2,2025-08-11,8,443.02,0.129076665816329,EUR
25754,75,70,1,2025-08-11,17,154.14,0.1879040538240523,USD
25755,76,67,4,2025-08-11,11,299.08,0.0922570050996935,USD
25756,77,82,1,2025-08-11,3,344.0,0.1210055210208906,EUR
25757,78,94,2,2025-08-11,12,249.37,0.1077968304847281,TRY
25758,79,71,3,2025-08-11,19,468.67,0.0743201855845142,EUR
25759,80,48,1,2025-08-11,3,152.67,0.0554272395099452,EUR
25760,81,115,3,2025-08-11,17,411.89,0.0434733601400649,USD
25761,82,87,3,2025-08-11,10,274.49,0.0173391648049344,USD
25762,83,18,3,2025-08-11,5,57.3,0.1500565206959224,EUR
25763,84,13,1,2025-08-11,10,392.46,0.0770510121484828,USD
25764,85,42,1,2025-08-11,1,138.59,0.006524383147528,USD
25765,86,40,4,2025-08-11,8,199.5,0.170396705279005,USD
25766,87,66,4,2025-08-11,4,445.58,0.0217451909388898,USD
25767,88,47,1,2025-08-11,7,411.61,0.1759563150625845,EUR
25768,89,20,4,2025-08-11,4,207.16,0.0129330525746097,USD
25769,90,116,2,2025-08-11,7,239.75,0.0583286819668964,TRY
25770,91,112,1,2025-08-11,12,198.05,0.1548647157962227,TRY
25771,92,62,1,2025-08-11,14,356.17,0.1500504020421414,USD
25772,93,99,4,2025-08-11,6,490.15,0.1639988751218833,TRY
25773,94,66,1,2025-08-11,17,424.12,0.1791354242013736,TRY
25774,95,2,4,2025-08-11,11,170.68,0.1573141697253226,EUR
25775,96,78,1,2025-08-11,9,290.95,0.0539351204862327,EUR
25776,98,119,1,2025-08-11,10,238.78,0.1735848000513639,EUR
25777,99,106,1,2025-08-11,2,525.58,0.1255825754411643,TRY
25778,100,70,3,2025-08-11,8,401.52,0.1549555231206038,USD
25779,101,19,1,2025-08-11,18,327.01,0.1030886304296149,USD
25780,102,33,3,2025-08-11,11,329.76,0.0505900443211829,EUR
25781,103,105,2,2025-08-11,3,435.58,0.0535391863245099,TRY
25782,104,7,3,2025-08-11,12,240.1,0.0862929743787963,USD
25783,105,87,2,2025-08-11,4,223.98,0.0665188343873627,EUR
25784,106,69,4,2025-08-11,3,440.35,0.1568141096721658,USD
25785,107,7,1,2025-08-11,4,266.47,0.1967601724328663,TRY
25786,108,87,3,2025-08-11,4,246.88,0.1468194894431536,USD
25787,109,36,3,2025-08-11,4,141.82,0.0715034720530625,EUR
25788,110,54,3,2025-08-11,9,194.78,0.0145330155238442,EUR
25789,111,93,2,2025-08-11,26,473.78,0.0377038927132581,TRY
25790,112,101,1,2025-08-11,4,337.98,0.1290384247605744,EUR
25791,113,104,1,2025-08-11,2,347.99,0.1923696705469011,TRY
25792,114,83,1,2025-08-11,10,284.17,0.1196703401110698,TRY
25793,115,8,3,2025-08-11,7,388.72,0.1841894807848182,USD
25794,116,76,4,2025-08-11,8,507.38,0.1608592774659454,TRY
25795,117,119,1,2025-08-11,8,424.84,0.1705342284290648,USD
25796,118,67,2,2025-08-11,14,54.93,0.1823528269738187,EUR
25797,119,8,1,2025-08-11,5,500.06,0.1564241418402157,EUR
25798,120,80,4,2025-08-11,4,143.32,0.0861587991853988,TRY
25799,1,17,1,2025-08-12,13,88.88,0.0572960995359337,EUR
25800,2,85,2,2025-08-12,6,526.33,0.1434350422821273,TRY
25801,3,62,4,2025-08-12,14,291.58,0.1777157588782704,EUR
25802,4,7,3,2025-08-12,1,92.97,0.0405458045694604,TRY
25803,6,13,1,2025-08-12,12,157.07,0.0703497004587322,EUR
25804,7,101,3,2025-08-12,2,317.35,0.1990105521960999,TRY
25805,8,43,2,2025-08-12,16,421.53,0.0762251568080918,EUR
25806,9,85,3,2025-08-12,5,82.58,0.1967181838354202,EUR
25807,10,116,4,2025-08-12,16,149.87,0.1906897238296314,USD
25808,11,72,1,2025-08-12,9,153.54,0.1230595920839013,USD
25809,12,3,2,2025-08-12,11,503.01,0.1720345583382955,EUR
25810,13,22,3,2025-08-12,12,159.51,0.0993764425566789,TRY
25811,14,47,2,2025-08-12,22,228.71,0.0963231300138622,EUR
25812,15,12,4,2025-08-12,3,390.9,0.1048636249396187,TRY
25813,16,41,3,2025-08-12,7,373.99,0.1662421411594631,USD
25814,17,38,4,2025-08-12,4,301.14,0.0636497613583719,TRY
25815,18,32,2,2025-08-12,9,46.75,0.0012294836789018,USD
25816,19,57,1,2025-08-12,3,274.02,0.0194153191766724,USD
25817,20,12,1,2025-08-12,22,299.64,0.1574483500653753,TRY
25818,22,68,2,2025-08-12,3,525.98,0.1752076731393733,TRY
25819,23,18,1,2025-08-12,11,466.26,0.1091836510013667,EUR
25820,25,68,1,2025-08-12,10,136.1,0.1188273093686991,EUR
25821,26,81,4,2025-08-12,3,128.01,0.0789820418636786,USD
25822,28,105,1,2025-08-12,9,464.72,0.125328939245759,EUR
25823,29,104,3,2025-08-12,2,472.03,0.1246876329565194,EUR
25824,30,78,2,2025-08-12,9,421.53,0.0048830524533716,TRY
25825,31,73,1,2025-08-12,4,447.29,0.0563920277426124,EUR
25826,32,86,2,2025-08-12,2,202.42,0.0826799013483913,USD
25827,33,105,4,2025-08-12,16,343.68,0.1324377618870642,USD
25828,34,78,2,2025-08-12,7,135.65,0.0834919506701376,EUR
25829,35,33,2,2025-08-12,4,275.74,0.052267820641918,EUR
25830,36,88,3,2025-08-12,2,326.44,0.1194525531651408,TRY
25831,37,57,3,2025-08-12,1,61.69,0.1848033031163297,EUR
25832,38,54,1,2025-08-12,5,305.53,0.0043885022462684,TRY
25833,39,37,4,2025-08-12,7,369.68,0.0990491731229139,TRY
25834,40,118,4,2025-08-12,5,273.21,0.0634803940264269,USD
25835,41,5,1,2025-08-12,1,315.54,0.1622732332122305,EUR
25836,42,3,2,2025-08-12,7,449.56,0.1955331783111209,USD
25837,43,43,1,2025-08-12,7,326.15,0.0248518226712517,EUR
25838,44,60,3,2025-08-12,5,86.32,0.0195206609021266,USD
25839,45,110,4,2025-08-12,10,274.69,0.0443037645088795,EUR
25840,46,110,1,2025-08-12,6,62.68,0.1712784223856204,USD
25841,47,105,2,2025-08-12,8,439.22,0.1928123916255454,TRY
25842,48,40,2,2025-08-12,3,251.85,0.1207263967279977,EUR
25843,49,3,2,2025-08-12,1,115.46,0.0734526492202613,EUR
25844,50,114,4,2025-08-12,6,323.86,0.1797646063436924,USD
25845,52,104,2,2025-08-12,19,432.51,0.1430522660468245,TRY
25846,53,4,4,2025-08-12,8,401.2,0.0977946753586604,TRY
25847,54,4,3,2025-08-12,10,154.19,0.0091523033530339,USD
25848,55,76,3,2025-08-12,13,126.16,0.0856615071254197,TRY
25849,56,85,2,2025-08-12,5,301.75,0.1175402457554625,TRY
25850,57,21,3,2025-08-12,8,88.5,0.0246816028881097,EUR
25851,59,62,3,2025-08-12,3,299.37,0.0776581804071487,EUR
25852,60,22,3,2025-08-12,7,465.46,0.0314905314340216,EUR
25853,61,23,3,2025-08-12,9,429.63,0.0542716449558089,TRY
25854,62,112,1,2025-08-12,7,427.98,0.0944402190194848,USD
25855,63,55,1,2025-08-12,6,188.34,0.0251205557830815,USD
25856,64,57,3,2025-08-12,12,418.47,0.0709435601426147,EUR
25857,65,83,2,2025-08-12,15,223.84,0.1029088017674226,TRY
25858,66,62,2,2025-08-12,12,97.53,0.1156940914149368,EUR
25859,67,17,2,2025-08-12,11,207.99,0.15731439159423,TRY
25860,68,28,1,2025-08-12,11,110.67,0.1032338890186267,TRY
25861,69,88,1,2025-08-12,11,401.18,0.0897738529287339,TRY
25862,70,106,4,2025-08-12,2,173.84,0.078308199089944,TRY
25863,71,24,2,2025-08-12,10,296.75,0.1231578308506415,EUR
25864,72,72,1,2025-08-12,4,189.32,0.0614986914690627,TRY
25865,73,29,2,2025-08-12,2,461.92,0.1936915452101089,EUR
25866,74,74,2,2025-08-12,7,446.36,0.1097556513474869,EUR
25867,75,77,4,2025-08-12,10,159.47,0.1019371124759047,USD
25868,76,115,3,2025-08-12,24,297.83,0.0426655555600586,USD
25869,77,105,1,2025-08-12,2,345.63,0.1543780624192318,EUR
25870,78,103,1,2025-08-12,24,251.25,0.0983033616389882,TRY
25871,79,81,3,2025-08-12,18,454.44,0.0801082730138426,EUR
25872,80,44,4,2025-08-12,2,145.22,0.0841275487121112,EUR
25873,81,114,2,2025-08-12,9,400.63,0.0818420796478546,USD
25874,82,75,4,2025-08-12,4,249.28,0.0270793764610878,USD
25875,83,76,4,2025-08-12,7,61.97,0.1019690441052498,EUR
25876,84,30,2,2025-08-12,11,384.14,0.0960031131850708,USD
25877,85,86,4,2025-08-12,2,134.96,0.1775556004348276,USD
25878,86,13,2,2025-08-12,9,206.66,0.0677577962550255,USD
25879,88,85,1,2025-08-12,9,457.17,0.0271959476117639,EUR
25880,89,10,3,2025-08-12,7,214.45,0.1976663283875342,USD
25881,90,8,1,2025-08-12,1,226.28,0.1689045710882461,TRY
25882,91,111,3,2025-08-12,14,195.28,0.1784447824278561,TRY
25883,92,100,2,2025-08-12,17,330.49,0.0269126829353463,USD
25884,93,22,4,2025-08-12,22,486.91,0.1921785326605341,TRY
25885,94,25,2,2025-08-12,11,428.22,0.0334953422219546,TRY
25886,95,117,2,2025-08-12,11,191.28,0.1388960144044609,EUR
25887,96,92,3,2025-08-12,25,272.24,0.0422815531415934,EUR
25888,97,95,3,2025-08-12,7,158.37,0.0680488788085212,USD
25889,98,63,2,2025-08-12,11,216.82,0.0442692122649353,EUR
25890,99,66,2,2025-08-12,3,524.3,0.0847227802623888,TRY
25891,100,41,1,2025-08-12,9,350.75,0.0095840774807788,USD
25892,101,1,4,2025-08-12,6,331.68,0.020371711994309,USD
25893,102,2,1,2025-08-12,9,360.82,0.1700913792597941,EUR
25894,103,94,3,2025-08-12,3,444.25,0.1300867701633688,TRY
25895,104,15,2,2025-08-12,9,233.36,0.1586119053611843,USD
25896,105,59,1,2025-08-12,4,229.0,0.0539782870618609,EUR
25897,106,102,1,2025-08-12,4,481.55,0.1512581058207659,USD
25898,108,43,2,2025-08-12,2,228.2,0.0606686818066047,USD
25899,109,81,3,2025-08-12,18,153.23,0.1215827238742702,EUR
25900,110,108,3,2025-08-12,8,181.92,0.1166922877469745,EUR
25901,111,14,3,2025-08-12,19,479.41,0.1687445653730429,TRY
25902,112,78,3,2025-08-12,17,324.22,0.0748647085583933,EUR
25903,113,2,4,2025-08-12,4,347.75,0.1934235692974392,TRY
25904,114,44,1,2025-08-12,9,340.97,0.032103482402677,TRY
25905,115,25,1,2025-08-12,5,412.19,0.0686356579521133,USD
25906,116,89,4,2025-08-12,7,533.14,0.1569299032684055,TRY
25907,117,1,2,2025-08-12,11,478.12,0.1560311027239179,USD
25908,118,71,4,2025-08-12,16,61.85,0.1334084191952722,EUR
25909,119,9,1,2025-08-12,13,516.92,0.1086355232479578,EUR
25910,120,24,1,2025-08-12,2,155.78,0.119970321751406,TRY
25911,1,43,1,2025-08-13,6,97.81,0.1313679191564276,EUR
25912,2,98,2,2025-08-13,10,512.87,0.0885632719952664,TRY
25913,3,31,3,2025-08-13,12,315.52,0.1033950149705529,EUR
25914,4,81,2,2025-08-13,2,88.39,0.1618695570895333,TRY
25915,5,14,4,2025-08-13,6,128.37,0.0418028529558423,USD
25916,6,65,1,2025-08-13,16,185.22,0.046809312394267,EUR
25917,7,15,2,2025-08-13,4,352.83,0.0720313897721859,TRY
25918,8,17,4,2025-08-13,22,377.47,0.1075046975902417,EUR
25919,9,60,4,2025-08-13,3,80.49,0.0490974120158121,EUR
25920,10,80,1,2025-08-13,9,148.4,0.1359319110880687,USD
25921,11,92,1,2025-08-13,8,145.11,0.0113671206952419,USD
25922,12,15,2,2025-08-13,8,456.49,0.1568006292966987,EUR
25923,13,7,3,2025-08-13,6,133.24,0.1591985178313879,TRY
25924,14,111,3,2025-08-13,9,237.56,0.0994759314462734,EUR
25925,15,111,2,2025-08-13,4,455.88,0.1019255859283699,TRY
25926,16,44,4,2025-08-13,7,384.71,0.0517376778778967,USD
25927,17,16,3,2025-08-13,10,255.41,0.1087515885737886,TRY
25928,18,14,3,2025-08-13,11,56.24,0.1927385340911519,USD
25929,19,100,1,2025-08-13,4,284.05,0.1231481187753727,USD
25930,20,42,4,2025-08-13,12,288.28,0.1209919320534086,TRY
25931,21,74,4,2025-08-13,20,453.22,0.190960145209749,USD
25932,23,115,4,2025-08-13,16,410.27,0.1576701161385424,EUR
25933,24,85,1,2025-08-13,15,380.58,0.185614038106445,TRY
25934,25,59,4,2025-08-13,9,131.92,0.1763122124369355,EUR
25935,26,4,1,2025-08-13,4,138.98,0.0996061491535694,USD
25936,27,45,2,2025-08-13,16,344.06,0.1629270613737392,EUR
25937,28,68,2,2025-08-13,15,450.78,0.1384278070838601,EUR
25938,29,9,2,2025-08-13,1,505.75,0.0614459979165614,EUR
25939,30,62,2,2025-08-13,12,453.63,0.0445774743064472,TRY
25940,31,15,3,2025-08-13,3,471.17,0.0497151733109495,EUR
25941,32,83,4,2025-08-13,5,183.05,0.193057540008136,USD
25942,34,102,1,2025-08-13,13,157.06,0.1548878824657742,EUR
25943,35,89,3,2025-08-13,1,265.22,0.1341446057897462,EUR
25944,36,115,1,2025-08-13,9,339.82,0.0211628796515497,TRY
25945,37,86,3,2025-08-13,2,61.92,0.1355698939823602,EUR
25946,38,48,4,2025-08-13,2,281.87,0.0524297198332919,TRY
25947,39,36,4,2025-08-13,8,409.33,0.1120098245701011,TRY
25948,40,73,3,2025-08-13,13,252.35,0.1887634380086481,USD
25949,41,64,4,2025-08-13,3,343.99,0.1602536420026224,EUR
25950,42,31,2,2025-08-13,7,481.38,0.0084540714092739,USD
25951,43,85,4,2025-08-13,5,337.9,0.0174396852852231,EUR
25952,44,88,3,2025-08-13,6,92.46,0.1216793188583191,USD
25953,45,67,1,2025-08-13,13,295.6,0.0599601563558959,EUR
25954,46,48,1,2025-08-13,10,60.73,0.1334641047294419,USD
25955,47,86,3,2025-08-13,4,396.78,0.0216546038839636,TRY
25956,48,82,3,2025-08-13,12,259.19,0.0955251312456235,EUR
25957,49,112,3,2025-08-13,2,129.37,0.0973694296979219,EUR
25958,50,116,4,2025-08-13,5,360.65,0.1784549241532549,USD
25959,51,13,1,2025-08-13,14,138.38,0.1947152067563446,USD
25960,52,73,1,2025-08-13,17,447.97,0.0741632793702868,TRY
25961,53,77,2,2025-08-13,8,365.87,0.0240212896578601,TRY
25962,54,94,4,2025-08-13,4,165.81,0.127929351543773,USD
25963,55,47,2,2025-08-13,3,116.98,0.004810347892263,TRY
25964,56,56,2,2025-08-13,13,330.73,0.0670442968756731,TRY
25965,57,68,2,2025-08-13,3,91.74,0.1931543761894678,EUR
25966,58,93,3,2025-08-13,6,450.07,0.0315959873065131,TRY
25967,59,41,4,2025-08-13,3,265.84,0.0359401154812856,EUR
25968,60,90,3,2025-08-13,4,482.79,0.0890771771069791,EUR
25969,61,62,3,2025-08-13,9,420.32,0.1596756618115026,TRY
25970,62,65,2,2025-08-13,4,413.01,0.151958895355466,USD
25971,63,98,4,2025-08-13,6,220.19,0.1036323406595227,USD
25972,64,16,1,2025-08-13,15,482.17,0.030544346940187,EUR
25973,65,75,1,2025-08-13,9,225.78,0.1425061308735349,TRY
25974,66,91,2,2025-08-13,7,90.57,0.131779905545839,EUR
25975,67,79,4,2025-08-13,8,195.52,0.0094266944802197,TRY
25976,68,7,4,2025-08-13,17,99.82,0.1287697815287742,TRY
25977,69,76,1,2025-08-13,13,414.49,0.171486478562073,TRY
25978,70,19,2,2025-08-13,3,172.25,0.061779864420731,TRY
25979,71,110,1,2025-08-13,14,323.49,0.1829583118666593,EUR
25980,72,82,4,2025-08-13,6,176.27,0.0954587392337711,TRY
25981,73,27,1,2025-08-13,1,457.53,0.0737490123505312,EUR
25982,74,10,4,2025-08-13,5,433.3,0.0391282377301125,EUR
25983,75,21,4,2025-08-13,8,137.09,0.0458781144998329,USD
25984,76,53,3,2025-08-13,15,281.48,0.1148223685522485,USD
25985,77,56,3,2025-08-13,1,376.49,0.0144254169620335,EUR
25986,78,88,4,2025-08-13,2,238.62,0.0855304936949057,TRY
25987,79,40,2,2025-08-13,12,426.17,0.1291520088249766,EUR
25988,80,116,3,2025-08-13,1,160.89,0.1954034281256774,EUR
25989,81,10,2,2025-08-13,6,382.02,0.0583636790283919,USD
25990,82,8,2,2025-08-13,5,272.41,0.0945383546474567,USD
25991,83,114,2,2025-08-13,10,62.1,0.1585783597198277,EUR
25992,84,29,2,2025-08-13,11,445.4,0.0381736322929335,USD
25993,85,29,4,2025-08-13,4,119.9,0.0600285360793657,USD
25994,86,38,3,2025-08-13,5,189.27,0.1997271191193291,USD
25995,87,43,2,2025-08-13,5,403.81,0.0109484361853764,USD
25996,88,88,4,2025-08-13,8,451.59,0.1330839408414163,EUR
25997,89,5,4,2025-08-13,4,207.82,0.1069758598172686,USD
25998,90,5,1,2025-08-13,8,231.69,0.1325648413411365,TRY
25999,91,70,3,2025-08-13,1,171.89,0.1968575875469223,TRY
26000,92,35,4,2025-08-13,5,314.83,0.0693662507114018,USD
26001,93,89,3,2025-08-13,11,474.81,0.1949154774627301,TRY
26002,95,44,4,2025-08-13,11,182.62,0.058409040036925,EUR
26003,96,8,3,2025-08-13,4,250.89,0.134742119151659,EUR
26004,97,83,2,2025-08-13,7,172.23,0.1901950621544693,USD
26005,98,99,3,2025-08-13,9,215.31,0.0488408255008558,EUR
26006,99,39,3,2025-08-13,2,469.82,0.1830010276545405,TRY
26007,100,19,4,2025-08-13,11,349.59,0.0081847692531082,USD
26008,101,117,3,2025-08-13,13,321.35,0.0811100951841375,USD
26009,102,94,3,2025-08-13,8,353.27,0.0655441632926364,EUR
26010,103,38,3,2025-08-13,2,426.1,0.1595422237225945,TRY
26011,104,84,4,2025-08-13,15,249.52,0.0578301490352515,USD
26012,105,14,3,2025-08-13,4,254.95,0.0164239842376145,EUR
26013,106,85,4,2025-08-13,5,399.55,0.0831820970928349,USD
26014,108,116,1,2025-08-13,7,271.63,0.1847307869000911,USD
26015,109,1,3,2025-08-13,1,147.34,0.0270454053051231,EUR
26016,110,77,3,2025-08-13,9,165.0,0.1401183557591759,EUR
26017,111,20,2,2025-08-13,16,475.26,0.0125511820031106,TRY
26018,112,29,4,2025-08-13,21,317.09,0.1410679026160842,EUR
26019,113,63,4,2025-08-13,1,374.88,0.1057005649011751,TRY
26020,114,98,4,2025-08-13,8,331.03,0.1396597036789538,TRY
26021,115,3,2,2025-08-13,5,370.6,0.0434674868730695,USD
26022,116,31,4,2025-08-13,5,483.72,0.000900237090647,TRY
26023,117,71,4,2025-08-13,17,412.64,0.0228593565261995,USD
26024,118,38,3,2025-08-13,10,60.26,0.1423272093356292,EUR
26025,119,20,4,2025-08-13,13,483.92,0.1700383762620457,EUR
26026,120,1,4,2025-08-13,7,160.3,0.1635139296363883,TRY
26027,1,43,3,2025-08-14,13,99.78,0.0295487055535655,EUR
26028,2,9,3,2025-08-14,12,499.53,0.0686517547353418,TRY
26029,3,54,2,2025-08-14,11,315.77,0.0221290150065056,EUR
26030,4,25,3,2025-08-14,2,92.32,0.1201849644999728,TRY
26031,5,64,4,2025-08-14,3,118.09,0.168685100887759,USD
26032,6,96,2,2025-08-14,24,177.23,0.0611037034320256,EUR
26033,7,34,4,2025-08-14,2,380.23,0.157715022009758,TRY
26034,8,79,1,2025-08-14,14,412.85,0.1830894180309474,EUR
26035,9,61,1,2025-08-14,3,82.98,0.0859601936430575,EUR
26036,12,88,2,2025-08-14,5,468.06,0.102916797673257,EUR
26037,10,94,4,2025-08-14,2,148.6,0.102916797673257,USD
26038,11,48,1,2025-08-14,7,139.23,0.0242915773495876,USD
26039,12,111,3,2025-08-14,7,431.88,0.1071742613377637,EUR
26040,13,30,3,2025-08-14,19,155.47,0.0134583639751231,TRY
26041,14,101,3,2025-08-14,13,247.86,0.1954966269027812,EUR
26042,15,119,2,2025-08-14,4,403.41,0.0322997566734595,TRY
26043,16,114,4,2025-08-14,8,385.75,0.0174123915798155,USD
26044,17,65,2,2025-08-14,10,272.69,0.1297211609863963,TRY
26045,18,73,2,2025-08-14,17,48.0,0.140419912179027,USD
26046,20,52,3,2025-08-14,23,336.32,0.13100023754091,TRY
26047,21,68,1,2025-08-14,10,439.21,0.1687273004504214,USD
26048,22,33,2,2025-08-14,4,481.55,0.1753789737331818,TRY
26049,23,24,4,2025-08-14,16,442.78,0.0048028504567881,EUR
26050,25,119,3,2025-08-14,14,146.68,0.0159493163048317,EUR
26051,26,98,3,2025-08-14,3,147.94,0.16461817130571,USD
26052,27,103,2,2025-08-14,16,366.3,0.0518119924516111,EUR
26053,28,62,4,2025-08-14,12,477.63,0.0027339147946136,EUR
26054,29,11,4,2025-08-14,1,504.76,0.1926174838247749,EUR
26055,30,70,1,2025-08-14,11,463.88,0.1701445281837512,TRY
26056,31,108,2,2025-08-14,2,441.15,0.0340961738705426,EUR
26057,32,7,3,2025-08-14,3,176.24,0.0540588352478331,USD
26058,34,30,3,2025-08-14,4,146.41,0.0864981930776238,EUR
26059,35,80,1,2025-08-14,1,255.31,0.0861032008412612,EUR
26060,36,55,2,2025-08-14,4,336.21,0.1134794807585901,TRY
26061,37,76,1,2025-08-14,2,64.73,0.1230529510402438,EUR
26062,38,45,2,2025-08-14,2,324.51,0.1068704326637429,TRY
26063,39,51,1,2025-08-14,9,374.74,0.1222095184799122,TRY
26064,41,84,4,2025-08-14,17,355.44,0.0893265474653525,EUR
26065,42,112,2,2025-08-14,4,412.98,0.0697369228081758,USD
26066,43,115,3,2025-08-14,5,300.06,0.1935393873856189,EUR
26067,44,42,4,2025-08-14,5,93.07,0.1743320678288218,USD
26068,45,8,3,2025-08-14,19,287.63,0.1633692190195627,EUR
26069,46,21,4,2025-08-14,11,56.61,0.1539549823795132,USD
26070,47,118,2,2025-08-14,12,413.28,0.0699008587400452,TRY
26071,48,92,1,2025-08-14,9,293.11,0.1968201223527792,EUR
26072,49,70,3,2025-08-14,3,118.63,0.1020956708057344,EUR
26073,50,88,3,2025-08-14,6,329.02,0.1352303748732063,USD
26074,51,37,2,2025-08-14,8,145.37,0.128526415427082,USD
26075,52,67,4,2025-08-14,18,465.73,0.1350291153746513,TRY
26076,53,20,4,2025-08-14,1,370.34,0.0851119120829486,TRY
26077,54,9,3,2025-08-14,5,150.85,0.0501300137355838,USD
26078,55,110,4,2025-08-14,3,132.95,0.073330976092101,TRY
26079,56,30,4,2025-08-14,6,328.95,0.1905328432958111,TRY
26080,57,119,4,2025-08-14,18,90.31,0.0573112188569023,EUR
26081,58,111,2,2025-08-14,2,450.19,0.1173928434135594,TRY
26082,59,99,4,2025-08-14,4,285.49,0.1508684978744486,EUR
26083,60,80,1,2025-08-14,7,471.67,0.1721001103109224,EUR
26084,61,48,2,2025-08-14,5,411.24,0.1703071482865684,TRY
26085,62,72,2,2025-08-14,6,387.45,0.1293895685010686,USD
26086,63,83,3,2025-08-14,8,197.94,0.0507609035632321,USD
26087,64,6,1,2025-08-14,18,478.77,0.0602635231078046,EUR
26088,65,48,1,2025-08-14,13,226.96,0.0792114682293799,TRY
26089,66,14,1,2025-08-14,9,88.8,0.0200226172105004,EUR
26090,67,62,3,2025-08-14,7,213.36,0.1443390324054649,TRY
26091,68,42,3,2025-08-14,7,96.99,0.0657506360827419,TRY
26092,69,39,1,2025-08-14,9,388.1,0.1330481323989564,TRY
26093,70,23,4,2025-08-14,1,169.96,0.1031165778515208,TRY
26094,71,11,2,2025-08-14,8,319.82,0.1852101281214359,EUR
26095,72,95,1,2025-08-14,8,176.2,0.0713781244967351,TRY
26096,73,68,2,2025-08-14,2,406.32,8.669774002825204e-05,EUR
26097,74,39,1,2025-08-14,11,502.4,0.0760112460172586,EUR
26098,75,42,2,2025-08-14,16,153.06,0.1701934955594271,USD
26099,76,106,1,2025-08-14,18,306.59,0.1219464835295837,USD
26100,78,16,3,2025-08-14,13,273.71,0.1267615324285698,TRY
26101,79,89,4,2025-08-14,18,503.43,0.1172913142022424,EUR
26102,80,69,4,2025-08-14,3,142.99,0.0537629503487032,EUR
26103,81,103,1,2025-08-14,18,384.42,0.0534440533919433,USD
26104,82,102,1,2025-08-14,10,269.71,0.0913577266908041,USD
26105,83,35,1,2025-08-14,10,62.14,0.0053361812415153,EUR
26106,84,83,4,2025-08-14,5,437.34,0.0314321172038079,USD
26107,85,11,4,2025-08-14,1,144.53,0.0544603044094384,USD
26108,86,32,3,2025-08-14,10,197.43,0.1069527165135103,USD
26109,87,69,3,2025-08-14,4,444.75,0.0080500051751484,USD
26110,88,5,1,2025-08-14,7,461.27,0.1282955251010615,EUR
26111,89,6,2,2025-08-14,6,192.66,0.0897645156684284,USD
26112,90,45,3,2025-08-14,9,271.1,0.0768271819876695,TRY
26113,91,1,1,2025-08-14,4,206.37,0.0214494585797129,TRY
26114,92,25,3,2025-08-14,1,328.6,0.111025471750883,USD
26115,93,67,1,2025-08-14,12,467.99,0.0906904650087328,TRY
26116,94,39,4,2025-08-14,14,421.62,0.1023352739914461,TRY
26117,95,71,3,2025-08-14,10,166.85,0.0476400223748836,EUR
26118,96,101,4,2025-08-14,13,253.94,0.0152901422001814,EUR
26119,97,57,3,2025-08-14,6,161.49,0.1194009660723746,USD
26120,98,14,2,2025-08-14,4,218.53,0.1447328081473353,EUR
26121,99,30,1,2025-08-14,4,517.27,0.0149290010549873,TRY
26122,100,91,4,2025-08-14,19,368.06,0.1502186253892999,USD
26123,101,16,2,2025-08-14,13,326.96,0.0723052094498668,USD
26124,102,30,1,2025-08-14,16,354.6,0.182116296886819,EUR
26125,103,101,3,2025-08-14,3,436.38,0.0765018622838663,TRY
26126,104,53,2,2025-08-14,8,267.99,0.0728214013749382,USD
26127,105,45,3,2025-08-14,2,235.29,0.0338977731344248,EUR
26128,106,14,2,2025-08-14,4,465.73,0.1583792811596035,USD
26129,107,79,1,2025-08-14,8,245.26,0.0506281088520823,TRY
26130,108,51,4,2025-08-14,3,236.75,0.1021511686510633,USD
26131,109,57,4,2025-08-14,11,135.41,0.1883543018484731,EUR
26132,110,2,4,2025-08-14,9,197.45,0.1696746086211303,EUR
26133,111,50,2,2025-08-14,15,444.98,0.1470983657008578,TRY
26134,112,84,4,2025-08-14,12,318.38,0.0211048937812354,EUR
26135,113,17,3,2025-08-14,2,387.77,0.1414378873431288,TRY
26136,114,77,3,2025-08-14,4,295.24,0.1848773323175746,TRY
26137,115,67,3,2025-08-14,11,383.1,0.0467003187335354,USD
26138,116,19,1,2025-08-14,14,510.62,0.1269206000667938,TRY
26139,117,53,1,2025-08-14,12,478.99,0.1240309780764448,USD
26140,118,48,2,2025-08-14,7,54.12,0.1947765835351343,EUR
26141,119,78,4,2025-08-14,17,515.21,0.0851850442529901,EUR
26142,120,110,3,2025-08-14,3,151.2,0.0471737594667242,TRY
26143,1,114,3,2025-08-15,11,83.8,0.0910000220315123,EUR
26144,2,91,3,2025-08-15,13,497.26,0.0631330028614268,TRY
26145,3,61,4,2025-08-15,20,277.37,0.0150887097041853,EUR
26146,4,55,2,2025-08-15,2,97.27,0.1532429784994121,TRY
